activity_person,torso,score
10_6,5.8574,0.125
10_6,7.3579,0.42499999999999999
10_6,7.8936,0.65000000000000002
10_6,7.8156,0.0
10_6,8.9377,0.074999999999999997
10_6,10.167,0.074999999999999997
10_6,12.24,0.97499999999999998
10_6,12.792,0.050000000000000003
10_6,10.512,0.10000000000000001
10_6,8.4059,0.40000000000000002
10_6,9.0341,0.074999999999999997
10_6,10.495,0.22500000000000001
10_6,8.8921,0.22500000000000001
10_6,6.5507,0.625
10_6,5.6504,0.125
10_6,6.5196,0.0
10_6,7.4097,0.0
10_6,7.6295,0.375
10_6,8.9402,0.0
10_6,9.3766,0.050000000000000003
10_6,12.12,0.25
10_6,12.43,0.34999999999999998
10_6,11.511,0.025000000000000001
10_6,8.5575,0.050000000000000003
10_6,9.0263,0.0
10_6,9.589,0.0
10_6,8.6195,0.0
10_6,7.2681,0.025000000000000001
10_6,6.2283,0.025000000000000001
10_6,6.95,0.025000000000000001
10_6,7.8478,0.0
10_6,8.447,0.025000000000000001
10_6,9.0953,0.025000000000000001
10_6,9.922,0.0
10_6,11.921,0.22500000000000001
10_6,12.774,0.27500000000000002
10_6,10.678,0.025000000000000001
10_6,8.7207,0.125
10_6,9.1395,0.0
10_6,8.9277,0.0
10_6,7.3621,0.074999999999999997
10_6,5.9565,0.074999999999999997
10_6,5.782,0.27500000000000002
10_6,7.2997,0.050000000000000003
10_6,8.2276,0.025000000000000001
10_6,8.8011,0.0
10_6,9.289,0.050000000000000003
10_6,11.047,0.59999999999999998
10_6,12.781,0.0
10_6,12.075,0.0
10_6,8.4667,0.050000000000000003
10_6,8.9827,0.025000000000000001
10_6,9.8939,0.0
10_6,8.8589,0.0
10_6,6.5002,0.34999999999999998
10_6,6.1493,0.0
10_6,6.5524,0.14999999999999999
10_6,7.4176,0.0
10_6,8.0584,0.0
10_6,8.4931,0.050000000000000003
10_6,9.8765,0.0
10_6,10.763,0.77500000000000002
10_6,12.611,0.050000000000000003
10_6,12.393,0.025000000000000001
10_6,9.3318,0.10000000000000001
10_6,8.7349,0.10000000000000001
10_6,9.4003,0.050000000000000003
10_6,9.508,0.45000000000000001
10_6,7.7334,0.0
10_6,6.2913,0.025000000000000001
10_6,6.6092,0.0
10_6,7.3689,0.050000000000000003
10_6,7.856,0.0
10_6,8.5018,0.0
10_6,9.1688,0.025000000000000001
10_6,11.524,0.29999999999999999
10_6,12.72,0.050000000000000003
10_6,12.462,0.025000000000000001
10_6,7.7991,0.80000000000000004
10_6,8.4009,0.10000000000000001
10_6,9.6869,0.77500000000000002
10_6,8.6874,0.025000000000000001
10_6,6.6109,0.69999999999999996
10_6,6.2521,0.0
10_6,7.239,0.14999999999999999
10_6,7.8314,0.0
10_6,7.1774,0.0
10_6,8.9652,0.17499999999999999
10_6,10.146,0.050000000000000003
10_6,12.992,1.0
10_6,13.627,0.17499999999999999
10_6,10.156,0.5
10_6,7.7639,0.52500000000000002
10_6,8.4543,0.0
10_6,9.2831,0.025000000000000001
10_6,8.6687,0.074999999999999997
10_6,6.8045,0.25
10_6,5.9577,0.074999999999999997
10_6,6.9522,0.125
10_6,7.4838,0.0
10_6,8.5716,0.125
10_6,9.4098,0.025000000000000001
10_6,14.641,0.97499999999999998
10_6,14.768,0.77500000000000002
10_6,9.8516,1.0
10_6,6.7266,1.0
10_6,8.4441,0.94999999999999996
10_6,9.3963,0.0
10_6,8.6239,0.074999999999999997
10_6,7.2386,0.14999999999999999
10_6,6.9249,0.29999999999999999
10_6,7.3921,0.050000000000000003
10_6,8.0718,0.20000000000000001
10_6,8.089,0.0
10_6,8.9763,0.0
10_6,10.264,0.050000000000000003
10_6,13.202,1.0
10_6,12.454,0.10000000000000001
10_6,9.5434,0.050000000000000003
10_6,8.9444,0.0
10_6,9.6369,0.0
10_6,8.8691,0.0
10_6,7.5533,0.050000000000000003
10_6,6.133,0.125
10_6,6.2748,0.050000000000000003
10_6,7.5625,0.14999999999999999
10_6,8.2984,0.050000000000000003
10_6,9.4792,0.40000000000000002
10_6,9.7064,0.25
10_6,12.432,0.025000000000000001
10_6,12.695,0.10000000000000001
10_6,11.196,0.050000000000000003
10_6,8.5938,0.14999999999999999
10_6,9.2072,0.050000000000000003
10_6,9.5379,0.0
10_6,8.3771,0.0
10_6,6.8663,0.32500000000000001
10_6,6.614,0.55000000000000004
10_6,6.775,0.0
10_6,7.4904,0.074999999999999997
10_6,7.4034,0.27500000000000002
10_6,8.7975,0.10000000000000001
10_6,9.9681,0.0
10_6,12.348,0.57499999999999996
10_6,13.081,0.22500000000000001
10_6,11.335,0.050000000000000003
10_6,9.7368,0.42499999999999999
10_6,9.727,0.17499999999999999
10_6,9.7035,0.17499999999999999
10_6,7.6909,0.10000000000000001
10_6,6.2675,0.025000000000000001
10_6,5.9401,0.074999999999999997
10_6,6.9946,0.050000000000000003
10_6,7.9571,0.025000000000000001
10_6,8.3704,0.025000000000000001
10_6,9.1197,0.17499999999999999
10_6,10.139,0.125
10_6,13.653,0.97499999999999998
10_6,12.811,0.025000000000000001
10_6,9.7484,0.0
10_6,7.8718,0.0
10_6,9.207,0.0
10_6,9.6505,0.0
10_6,8.6399,0.22500000000000001
10_6,6.5614,0.42499999999999999
10_6,6.1761,0.050000000000000003
10_6,7.2512,0.25
10_6,8.162,0.0
10_6,8.0018,0.125
10_6,9.4463,0.45000000000000001
10_6,10.664,0.72499999999999998
10_6,13.73,0.050000000000000003
10_6,13.414,0.074999999999999997
10_6,9.6347,0.77500000000000002
10_6,8.0706,0.025000000000000001
10_6,9.6349,0.0
10_6,9.7011,0.0
10_6,7.97,0.074999999999999997
10_6,6.2619,0.40000000000000002
10_6,6.1055,0.025000000000000001
10_6,6.922,0.050000000000000003
10_6,7.7722,0.0
10_6,9.0987,0.375
10_6,9.4687,0.0
10_6,10.659,0.25
10_6,13.573,0.0
10_6,13.203,0.0
10_6,9.4651,0.69999999999999996
10_6,7.9153,0.0
10_6,8.8286,0.10000000000000001
10_6,8.5646,0.25
10_6,8.0386,0.050000000000000003
10_6,5.8975,0.59999999999999998
10_6,6.7693,0.050000000000000003
10_6,7.5569,0.050000000000000003
10_6,7.9974,0.025000000000000001
10_6,8.1638,0.59999999999999998
10_6,9.2054,0.10000000000000001
10_6,10.754,0.025000000000000001
10_6,14.491,0.050000000000000003
10_6,12.364,0.14999999999999999
10_6,9.2568,0.0
10_6,8.7818,0.050000000000000003
10_6,10.102,0.074999999999999997
10_6,9.3122,0.10000000000000001
10_6,7.7011,0.025000000000000001
10_6,5.8941,0.025000000000000001
10_6,6.0798,0.0
10_6,7.0909,0.050000000000000003
10_6,7.6358,0.0
10_6,8.7985,0.050000000000000003
10_6,9.7044,0.0
10_6,12.863,0.625
10_6,12.586,0.050000000000000003
10_6,11.662,0.050000000000000003
10_6,8.4232,0.29999999999999999
10_6,9.0878,0.025000000000000001
10_6,10.112,0.0
10_6,8.6509,0.27500000000000002
10_6,5.9099,0.45000000000000001
10_6,5.6876,0.17499999999999999
10_6,6.106,0.5
10_6,7.8478,0.0
10_6,7.986,0.17499999999999999
10_6,8.8275,0.074999999999999997
10_6,10.145,0.025000000000000001
10_6,12.926,1.0
10_6,13.09,0.025000000000000001
10_6,10.393,0.074999999999999997
10_6,8.1012,0.27500000000000002
10_6,9.2467,0.20000000000000001
10_6,9.8628,0.10000000000000001
10_6,8.6575,0.050000000000000003
10_6,6.6129,0.074999999999999997
10_6,6.0132,0.025000000000000001
10_6,6.8601,0.074999999999999997
10_6,7.5918,0.074999999999999997
10_6,7.9369,0.42499999999999999
10_6,8.8454,0.025000000000000001
10_6,10.066,0.025000000000000001
10_6,14.119,1.0
10_6,13.085,0.050000000000000003
10_6,10.449,0.32500000000000001
10_6,8.1163,0.27500000000000002
10_6,9.2041,0.0
10_6,9.3078,0.0
10_6,8.1309,0.0
10_6,6.4106,0.55000000000000004
10_6,6.7931,0.52500000000000002
10_6,7.7752,0.125
10_6,8.4437,0.10000000000000001
10_6,8.2992,0.47499999999999998
10_6,9.0557,0.0
10_6,10.099,0.074999999999999997
10_6,13.355,1.0
10_6,12.374,0.10000000000000001
10_6,9.4048,0.074999999999999997
10_6,8.5468,0.125
10_6,9.9226,0.074999999999999997
10_6,9.5373,0.0
10_6,7.4799,0.0
10_6,6.0225,0.025000000000000001
10_6,5.9985,0.0
10_6,7.101,0.0
10_6,7.7705,0.0
10_6,8.5451,0.025000000000000001
10_6,8.8035,0.10000000000000001
10_6,11.105,0.47499999999999998
10_6,13.184,0.20000000000000001
10_6,13.127,0.025000000000000001
10_6,8.4393,0.074999999999999997
10_6,8.2132,0.050000000000000003
10_6,9.233,0.025000000000000001
10_6,9.4102,0.025000000000000001
10_6,8.371,0.14999999999999999
10_6,6.1113,0.10000000000000001
10_6,6.3808,0.0
10_6,7.5342,0.050000000000000003
10_6,7.9553,0.0
10_6,8.5753,0.025000000000000001
10_6,9.653,0.22500000000000001
10_6,11.148,0.050000000000000003
10_6,13.834,0.025000000000000001
10_6,12.333,0.10000000000000001
10_6,8.8431,0.14999999999999999
10_6,8.7955,0.0
10_6,10.08,0.0
10_6,9.1339,0.025000000000000001
10_6,6.8891,0.050000000000000003
10_6,6.0662,0.34999999999999998
10_6,6.7152,0.025000000000000001
10_6,7.2507,0.20000000000000001
10_6,7.7445,0.025000000000000001
10_6,8.9856,0.025000000000000001
10_6,10.182,0.025000000000000001
10_6,13.104,1.0
10_6,12.78,0.050000000000000003
10_6,11.015,0.025000000000000001
10_6,8.2269,0.22500000000000001
10_6,8.9133,0.025000000000000001
10_6,9.5126,0.0
10_6,8.6485,0.050000000000000003
10_6,6.0585,0.67500000000000004
10_6,6.2008,0.050000000000000003
10_6,6.4759,0.47499999999999998
10_6,7.7129,0.074999999999999997
10_6,7.6573,0.025000000000000001
10_6,8.6106,0.050000000000000003
10_6,10.323,0.57499999999999996
10_6,13.914,0.20000000000000001
10_6,13.294,0.125
10_6,9.1394,0.57499999999999996
10_6,8.1088,0.0
10_6,9.426,0.69999999999999996
10_6,9.2096,0.025000000000000001
10_6,7.375,0.22500000000000001
10_6,5.7519,0.375
10_6,6.0407,0.025000000000000001
10_6,7.3051,0.0
10_6,7.8744,0.14999999999999999
10_6,8.4281,0.074999999999999997
10_6,9.2878,0.025000000000000001
10_6,10.733,0.42499999999999999
10_6,13.29,0.025000000000000001
10_6,12.587,0.025000000000000001
10_6,8.9276,0.125
10_6,8.7724,0.0
10_6,9.7708,0.14999999999999999
10_6,9.3657,0.20000000000000001
10_6,7.5371,0.0
10_6,6.1197,0.025000000000000001
10_6,6.1361,0.0
10_6,7.4818,0.5
10_6,7.9374,0.0
10_6,8.7457,0.025000000000000001
10_6,10.101,0.0
10_6,11.259,1.0
10_6,13.885,0.0
10_6,11.79,0.27500000000000002
10_6,8.8702,0.074999999999999997
10_6,8.484,0.050000000000000003
10_6,9.4465,0.025000000000000001
10_6,7.8086,0.55000000000000004
10_6,6.2677,0.57499999999999996
10_6,6.319,0.0
10_6,7.3912,0.025000000000000001
10_6,8.487,0.25
10_6,8.7284,0.0
10_6,9.0917,0.27500000000000002
10_6,10.348,0.050000000000000003
10_6,13.62,0.10000000000000001
10_6,13.103,0.375
10_6,9.6986,0.074999999999999997
10_6,9.0309,0.074999999999999997
10_6,9.4564,0.074999999999999997
10_6,7.9367,0.125
10_6,6.5254,0.47499999999999998
10_6,5.9633,0.025000000000000001
10_6,6.7353,0.050000000000000003
10_6,8.0761,0.55000000000000004
10_6,8.1371,0.074999999999999997
10_6,8.7164,0.14999999999999999
10_6,9.2054,0.025000000000000001
10_6,12.517,0.84999999999999998
10_6,13.078,0.875
10_6,10.156,0.125
10_6,8.5103,0.125
10_6,9.9893,0.050000000000000003
10_6,10.491,0.55000000000000004
10_6,8.2695,0.32500000000000001
10_6,6.2235,0.10000000000000001
10_6,5.6868,0.125
10_6,7.2035,0.27500000000000002
10_6,7.6671,0.050000000000000003
10_6,8.7858,0.10000000000000001
10_6,8.9029,0.14999999999999999
10_6,10.069,0.0
10_6,13.472,0.125
10_6,13.138,0.050000000000000003
10_6,9.1645,0.025000000000000001
10_6,7.819,0.025000000000000001
10_6,8.8754,0.25
10_6,8.7979,0.025000000000000001
10_6,8.1295,0.025000000000000001
10_6,6.6403,0.65000000000000002
10_6,7.3697,0.82499999999999996
10_6,7.8546,0.72499999999999998
10_6,7.7296,0.025000000000000001
10_6,7.7908,0.0
10_6,8.6386,0.0
10_6,10.484,0.050000000000000003
10_6,13.974,0.025000000000000001
10_6,12.274,0.14999999999999999
10_6,9.1523,0.0
10_6,9.0087,0.0
10_6,9.9609,0.050000000000000003
10_6,8.8538,0.025000000000000001
10_6,6.853,0.32500000000000001
10_6,5.7746,0.42499999999999999
10_6,6.6372,0.025000000000000001
10_6,7.4103,0.025000000000000001
10_6,7.8291,0.0
10_6,8.5317,0.0
10_6,9.988,0.0
10_6,13.18,0.75
10_6,13.271,0.20000000000000001
10_6,10.941,0.074999999999999997
10_6,7.9313,0.0
10_6,9.041,0.0
10_6,9.8041,0.0
10_6,9.0086,0.0
10_6,6.3878,0.025000000000000001
10_6,5.4298,0.25
10_6,7.058,0.55000000000000004
10_6,7.9694,0.0
10_6,7.9409,0.52500000000000002
10_6,9.3631,0.10000000000000001
10_6,10.256,0.025000000000000001
10_6,13.593,0.97499999999999998
10_6,12.615,0.025000000000000001
10_6,9.4353,0.025000000000000001
10_6,8.8501,0.0
10_6,9.9796,0.0
10_6,9.6992,0.025000000000000001
10_6,7.7468,0.10000000000000001
10_6,6.358,0.025000000000000001
10_6,6.5677,0.0
10_6,7.608,0.125
10_6,7.99,0.0
10_6,8.4538,0.025000000000000001
10_6,9.1562,0.025000000000000001
10_6,12.82,0.65000000000000002
10_6,13.374,0.0
10_6,11.278,0.17499999999999999
10_6,7.5745,0.59999999999999998
10_6,8.968,0.050000000000000003
10_6,9.5159,0.0
10_6,9.0696,0.050000000000000003
10_6,6.8897,0.17499999999999999
10_6,6.6736,0.52500000000000002
10_6,7.2702,0.27500000000000002
10_6,7.8364,0.75
10_6,7.8355,0.0
10_6,8.9839,0.025000000000000001
10_6,10.459,0.20000000000000001
10_6,13.538,0.125
10_6,13.317,0.125
10_6,9.7526,0.25
10_6,8.1229,0.025000000000000001
10_6,9.2031,0.025000000000000001
10_6,9.805,0.025000000000000001
10_6,8.1879,0.375
10_6,6.4022,0.10000000000000001
10_6,6.371,0.0
10_6,7.4271,0.025000000000000001
10_6,7.9778,0.0
10_6,7.8631,0.57499999999999996
10_6,8.7098,0.074999999999999997
10_6,10.19,0.125
10_6,13.562,0.97499999999999998
10_6,12.738,0.0
10_6,9.4666,0.025000000000000001
10_6,8.5545,0.050000000000000003
10_6,9.9199,0.0
10_6,10.094,0.20000000000000001
10_6,8.771,0.0
10_6,6.1818,0.55000000000000004
10_6,6.1212,0.0
10_6,6.7306,0.42499999999999999
10_6,7.8023,0.0
10_6,8.5803,0.125
10_6,9.4829,0.0
10_6,10.489,0.125
10_6,13.67,0.0
10_6,12.051,0.72499999999999998
10_6,9.3926,0.050000000000000003
10_6,8.9608,0.0
10_6,10.176,0.025000000000000001
10_6,9.0925,0.0
10_6,7.0071,0.050000000000000003
10_6,6.1393,0.34999999999999998
10_6,6.7121,0.025000000000000001
10_6,7.8064,0.0
10_6,8.0468,0.10000000000000001
10_6,8.7259,0.025000000000000001
10_6,9.3886,0.27500000000000002
10_6,12.306,0.47499999999999998
10_6,12.377,0.57499999999999996
10_6,11.594,0.074999999999999997
10_6,8.5275,0.27500000000000002
10_6,9.0645,0.0
10_6,9.5158,0.025000000000000001
10_6,8.4293,0.074999999999999997
10_6,6.6581,0.10000000000000001
10_6,6.2514,0.050000000000000003
10_6,7.4019,0.050000000000000003
10_6,8.2803,0.050000000000000003
10_6,7.8951,0.125
10_6,8.7065,0.050000000000000003
10_6,9.8609,0.025000000000000001
10_6,12.836,0.074999999999999997
10_6,13.054,0.20000000000000001
10_6,10.831,0.14999999999999999
10_6,8.7629,0.32500000000000001
10_6,9.1712,0.0
10_6,9.2965,0.0
10_6,7.6669,0.050000000000000003
10_6,6.1356,0.0
10_6,5.8051,0.59999999999999998
10_6,6.9351,0.050000000000000003
10_6,8.0695,0.050000000000000003
10_6,8.7858,0.025000000000000001
10_6,9.057,0.025000000000000001
10_6,10.39,0.0
10_6,13.546,0.0
10_6,13.269,0.025000000000000001
10_6,8.9916,0.375
10_6,8.5131,0.074999999999999997
10_6,10.014,0.0
10_6,9.4532,0.025000000000000001
10_6,7.83,0.32500000000000001
10_6,6.0291,0.47499999999999998
10_6,6.6175,0.050000000000000003
10_6,7.2507,0.025000000000000001
10_6,7.8319,0.0
10_6,8.4605,0.025000000000000001
10_6,9.7193,0.025000000000000001
10_6,11.469,0.125
10_6,14.053,0.45000000000000001
10_6,11.364,0.10000000000000001
10_6,8.3907,0.074999999999999997
10_6,9.0926,0.025000000000000001
10_6,9.7304,0.0
10_6,8.5084,0.025000000000000001
10_6,6.8503,0.074999999999999997
10_6,6.1474,0.375
10_6,7.1893,0.0
10_6,7.4458,0.625
10_6,8.3102,0.29999999999999999
10_6,8.8453,0.025000000000000001
10_6,11.258,0.47499999999999998
10_6,13.33,0.0
10_6,12.205,0.0
10_6,8.3446,0.5
10_6,8.8522,0.32500000000000001
10_6,9.7826,0.0
10_6,9.3671,0.050000000000000003
10_6,7.1954,0.57499999999999996
10_6,6.4719,0.074999999999999997
10_6,6.523,0.0
10_6,7.8321,0.025000000000000001
10_6,7.8556,0.10000000000000001
10_6,9.2655,0.050000000000000003
10_6,10.131,0.0
10_6,13.284,0.0
10_6,13.36,0.025000000000000001
10_6,10.097,0.10000000000000001
10_6,8.0078,0.20000000000000001
10_6,8.9211,0.025000000000000001
10_6,9.7605,0.0
10_6,8.2556,0.65000000000000002
10_6,6.9672,0.22500000000000001
10_6,6.5489,0.69999999999999996
10_6,7.5291,0.47499999999999998
10_6,8.1879,0.0
10_6,8.415,0.29999999999999999
10_6,9.0376,0.025000000000000001
10_6,10.706,0.42499999999999999
10_6,13.35,0.025000000000000001
10_6,13.225,0.050000000000000003
10_6,8.7799,0.125
10_6,8.1902,0.025000000000000001
10_6,9.3957,0.40000000000000002
10_6,9.1585,0.025000000000000001
10_6,7.8337,0.025000000000000001
10_6,6.8418,0.17499999999999999
10_6,7.1395,0.32500000000000001
10_6,8.3524,0.42499999999999999
10_6,8.163,0.25
10_6,8.298,0.0
10_6,9.0563,0.0
10_6,10.873,0.42499999999999999
10_6,12.655,0.050000000000000003
10_6,11.168,0.074999999999999997
10_6,9.51,0.074999999999999997
10_6,9.8338,0.025000000000000001
10_6,9.8775,0.0
10_6,7.7161,0.050000000000000003
10_6,5.9991,0.0
10_6,5.7884,0.0
10_6,6.981,0.10000000000000001
10_6,7.84,0.025000000000000001
10_6,8.3678,0.050000000000000003
10_6,8.4944,0.125
10_6,9.4968,0.0
10_6,13.638,0.65000000000000002
10_6,13.195,0.10000000000000001
10_6,10.286,0.10000000000000001
10_6,8.5655,0.050000000000000003
10_6,9.7019,0.025000000000000001
10_6,9.4532,0.0
10_6,7.7128,0.025000000000000001
10_6,6.0618,0.025000000000000001
10_6,6.1169,0.0
10_6,7.0746,0.025000000000000001
10_6,8.1339,0.050000000000000003
10_6,8.3143,0.0
10_6,8.9,0.050000000000000003
10_6,10.335,0.17499999999999999
10_6,13.785,0.025000000000000001
10_6,13.315,0.050000000000000003
10_6,9.6236,0.125
10_6,7.8625,0.074999999999999997
10_6,9.3657,0.025000000000000001
10_6,9.4821,0.050000000000000003
10_6,8.0735,0.0
10_6,6.1058,0.27500000000000002
10_6,5.9783,0.0
10_6,7.0333,0.0
10_6,7.9786,0.025000000000000001
10_6,8.3816,0.050000000000000003
10_6,8.5277,0.10000000000000001
10_6,10.12,0.125
10_6,12.799,0.27500000000000002
10_6,12.82,0.20000000000000001
10_6,8.8837,0.55000000000000004
10_6,9.4175,0.0
10_6,10.052,0.14999999999999999
10_6,9.4549,0.90000000000000002
10_6,7.5728,0.10000000000000001
10_6,6.3879,0.050000000000000003
10_6,6.1789,0.074999999999999997
10_6,7.4518,0.074999999999999997
10_6,7.7747,0.32500000000000001
10_6,8.7,0.074999999999999997
10_6,9.8623,0.025000000000000001
10_6,10.77,0.67500000000000004
10_6,13.297,0.0
10_6,11.648,0.32500000000000001
10_6,9.1415,0.40000000000000002
10_6,8.9466,0.025000000000000001
10_6,10.07,0.22500000000000001
10_6,8.8057,0.074999999999999997
10_6,6.8974,0.050000000000000003
10_6,5.8053,0.10000000000000001
10_6,6.5472,0.050000000000000003
10_6,7.5752,0.0
10_6,8.2629,0.074999999999999997
10_6,8.6493,0.050000000000000003
10_6,9.5833,0.050000000000000003
10_6,11.061,0.42499999999999999
10_6,12.589,0.29999999999999999
10_6,11.847,0.17499999999999999
10_6,8.5855,0.29999999999999999
10_6,9.2227,0.0
10_6,10.396,0.050000000000000003
10_6,9.2775,0.0
10_6,6.6415,0.80000000000000004
10_6,6.1948,0.025000000000000001
10_6,6.678,0.17499999999999999
10_6,8.2477,0.29999999999999999
10_6,8.1918,0.10000000000000001
10_6,8.7139,0.025000000000000001
10_6,9.7561,0.025000000000000001
10_6,11.437,0.5
10_6,13.132,0.050000000000000003
10_6,10.944,0.17499999999999999
10_6,8.421,0.025000000000000001
10_6,8.96,0.025000000000000001
10_6,9.9974,0.0
10_6,8.301,0.29999999999999999
10_6,6.5813,0.050000000000000003
10_6,5.893,0.10000000000000001
10_6,6.8832,0.025000000000000001
10_6,7.712,0.125
10_6,7.9211,0.20000000000000001
10_6,8.6347,0.050000000000000003
10_6,9.7695,0.025000000000000001
10_6,12.296,0.42499999999999999
10_6,13.201,0.80000000000000004
10_6,11.633,0.125
10_6,8.5917,0.22500000000000001
10_6,8.6786,0.0
10_6,9.408,0.025000000000000001
10_6,8.6817,0.0
10_6,6.9104,0.10000000000000001
10_6,6.6284,0.025000000000000001
10_6,6.8794,0.0
10_6,7.6083,0.0
10_6,7.3274,0.84999999999999998
10_6,8.5789,0.074999999999999997
10_6,10.59,0.55000000000000004
10_6,13.833,0.050000000000000003
10_6,13.589,0.125
10_6,10.489,0.10000000000000001
10_6,8.6895,0.0
10_6,9.1189,0.025000000000000001
10_6,9.0738,0.0
10_6,7.6569,0.025000000000000001
10_6,5.8516,0.34999999999999998
10_6,6.0795,0.20000000000000001
10_6,7.3086,0.025000000000000001
10_6,8.0117,0.0
10_6,8.7056,0.0
10_6,9.2149,0.0
10_6,9.9136,0.074999999999999997
10_6,13.497,0.17499999999999999
10_6,13.078,0.0
10_6,9.6124,0.074999999999999997
10_6,8.7654,0.10000000000000001
10_6,9.7538,0.0
10_6,8.7985,0.025000000000000001
10_6,7.0281,0.025000000000000001
10_6,5.9715,0.0
10_6,6.3835,0.025000000000000001
10_6,7.7945,0.025000000000000001
10_6,8.5051,0.074999999999999997
10_6,8.8496,0.050000000000000003
10_6,9.4213,0.025000000000000001
10_6,10.112,0.34999999999999998
10_6,13.194,0.0
10_6,12.152,0.55000000000000004
10_6,9.0922,0.050000000000000003
10_6,8.4826,0.025000000000000001
10_6,9.7432,0.050000000000000003
10_6,9.0976,0.025000000000000001
10_6,7.448,0.050000000000000003
10_6,6.3704,0.0
10_6,6.6989,0.0
10_6,7.398,0.0
10_6,7.838,0.025000000000000001
10_6,8.6596,0.0
10_6,9.2016,0.0
10_6,10.908,0.10000000000000001
